N1	N2	P1	P2	N	P	FC
Cd109	4.73550352349515	3.48540408748931	1.73911770758304	3.97443582403392	4.11045380549223	2.85677676580848	-0.524909374598494
Cd151	17.5890130872677	14.9693637090887	19.679489848966	17.0332963887168	16.2791883981782	18.3563931188414	0.173253833238954
Cd163	1	1	8.51252351606434	8.98979531626719	1	8.75115941616577	3.12947416816133
Cd164	211.87995765124	214.665144055111	239.723646113683	256.256481225806	213.272550853175	247.990063669744	0.217584020437948
Cd164l2	2.7511020469829	2.3682873927812	1	1	2.55969471988205	1	-1.35597175851639
Cd1d1	10.9593081543745	10.6349509336212	11.1669663329016	10.2199778332301	10.7971295439979	10.6934720830658	-0.0139174572384371
Cd1d2	1.53340114094129	1.51927870480303	1.64758519665761	1.4194413657264	1.52633992287216	1.53351328119201	0.00676436857824814
Cd2	2.30010171141193	2.77044940287612	2.28831277313558	3.12277100459808	2.53527555714402	2.70554188886683	0.0937750170254348
Cd200	1	1	1.09839013110508	1	1	1.04919506555254	0.0692829276224896
Cd200r1	1	1	10.4347062454982	9.74683071132127	1	10.0907684784097	3.33496414423481
Cd200r2	1	1	1.09839013110508	1.4194413657264	1	1.25891574841574	0.332181735471551
Cd209c	7.26110540269256	6.43459216151872	85.2167676715688	79.0155693587695	6.84784878210564	82.1161685151692	3.58394356501043
Cd22	1	1	2.92904034961354	2.93351215583456	1	2.93127625272405	1.55152893856795
Cd24a	24.9403185570745	22.029541219644	65.0796152679758	62.5500495163433	23.4849298883592	63.8148323921595	1.44215649995745
Cd274	1.3530010067129	1.69801737595633	1.55605268573219	2.08184733639872	1.52550919133461	1.81895001106545	0.253815022638172
Cd276	31.2994232886251	27.7044940287612	14.1875391934406	15.9923727205174	29.5019586586931	15.089955956979	-0.967222144254877
Cd2ap	51.4140382550902	50.40430526523	68.4663181722164	68.984850374303	50.9091717601601	68.7255842732597	0.43292167229019
Cd2bp2	98.1376730202424	105.053653970351	49.336023388803	53.9387718976032	101.595663495297	51.6373976432031	-0.976350623039733
Cd300a	1.39810104027	2.14486405383957	1	2.27110618516224	1.77148254705479	1.63555309258112	-0.115178659559535
Cd302	7.08070526846418	5.18342146344564	5.85808069922707	7.38109510177727	6.13206336595491	6.61958790050217	0.110368800262188
Cd320	70.6717525839705	77.6172679483196	59.9537946561521	45.8952708251536	74.144510266145	52.9245327406528	-0.486403251003315
Cd34	8.52390634229127	8.31134820862835	5.9496132101525	7.94887164806783	8.41762727545981	6.94924242911017	-0.276557918758264
Cd37	4.28450318792418	4.3790974432558	2.56291030591184	1.60870021448992	4.33180031558999	2.08580526020088	-1.05436227219857
Cd38	13.1692097986722	12.1989143062126	23.157725264132	22.1432853053318	12.6840620524424	22.6505052847319	0.836526393632433
Cd3d	1	1	1.73911770758304	1.4194413657264	1	1.57927953665472	0.659266554638331
Cd3e	1	1	1	1	1	1	0
Cd3eap	29.405221879227	30.6536821027906	17.2081120539795	14.572931354791	30.0294519910088	15.8905217043853	-0.918211656493355
Cd40	2.52560187919741	1.87675604710963	1.37298766388135	1.32481194134464	2.20117896315352	1.34889980261299	-0.706493258200235
Cd44	1	1	2.28831277313558	3.40665927774336	1	2.84748602543947	1.50968876165994
Cd47	6.04340449665095	5.49621413796391	8.69558853791519	7.66498337492255	5.76980931730743	8.18028595641887	0.503627635050794
Cd53	1	1	1.92218272943388	1.13555309258112	1	1.5288679110075	0.612463768133483
Cd55	14.7026109396135	14.7906250379354	28.8327409415083	31.133080621599	14.7466179887745	29.9829107815536	1.02375632628082
Cd59a	5.14140382550902	4.82594412113904	10.7093037782745	11.9233074721018	4.98367397332403	11.3163056251881	1.18312144898835
Cd59b	1.26280093959871	1.02774735913146	1.92218272943388	2.27110618516224	1.14527414936508	2.09664445729806	0.872389250273117
Cd6	4.60020342282386	4.28972810767915	1.46452017480677	1	4.4449657652515	1.23226008740338	-1.85086551648098
Cd63	86.3665642618401	92.6760009929849	165.765377285941	162.573351087864	89.5212826274125	164.169364186902	0.874882317464921
Cd68	32.1112238926528	30.9664747773089	45.8577879736369	41.2584290304473	31.5388493349808	43.5581085020421	0.465811281082584
Cd7	10.1475075503468	9.91999624900803	4.66815805719657	3.59591812650688	10.0337518996774	4.13203809185173	-1.27993571165712
Cd74	2.61580194631161	3.17261141297104	1.37298766388135	1	2.89420667964132	1.18649383194067	-1.28646334995114
Cd79a	1	1	1	1	1	1	0
Cd79b	6.85520510067869	6.92612350719029	6.31574325385419	3.97443582403392	6.89066430393449	5.14508953894405	-0.421446890361366
Cd80	4.73550352349515	4.46846677883245	4.39356052442031	4.16369467279744	4.6019851511638	4.27862759860887	-0.105108212806556
Cd81	198.395047617668	200.544789034	225.993769474869	191.624584373064	199.469918325834	208.809176923967	0.066013925302979
Cd82	1	1	1	1.04092366819936	1	1.02046183409968	0.0292222256976461
Cd84	6.35910473155063	6.47927682930705	13.5468116169626	14.0997842328822	6.41919078042884	13.8232979249224	1.10663850695641
Cd8a	1.44320107382709	1.34054003364973	2.65444281683727	1.13555309258112	1.39187055373841	1.89499795470919	0.445171246879062
Cd9	215.217360134465	201.215059050825	421.690277833424	441.635523589674	208.216209592645	431.662900711549	1.05182271908752
Cd93	1	1	3.84436545886777	3.12277100459808	1	3.48356823173292	1.80056582125618
Cd97	27.5561205033861	28.9109800590459	25.8121680809693	27.5371624950921	28.233550281216	26.6746652880307	-0.081940386293617
Cd99l2	4.0590030201387	3.53008875527763	2.10524775128473	3.02814158021632	3.79454588770817	2.56669466575052	-0.564015558460334
Cda	1	1	1	1	1	1	0
Cdadc1	21.9637163423061	21.761433212914	23.5238553078337	18.0742200569161	21.86257477761	20.7990376823749	-0.071946538528139
Cdan1	9.29060691276191	8.17729420526338	13.4552791060372	11.6394191989565	8.73395055901264	12.5473491524968	0.522676332273466
Cdc123	68.6873511074582	72.2104231459323	109.747480599582	108.823838039024	70.4488871266953	109.285659319303	0.633455278395688
Cdc14a	3.02170224832548	4.46846677883245	12.4484214858575	7.94887164806783	3.74508451357896	10.1986465669627	1.44530752820073
Cdc14b	25.8423192282164	28.0619713710678	43.9356052442031	48.071747585934	26.9521452996421	46.0036764150686	0.771349048535772
Cdc16	81.3604605370024	81.6835727170571	67.0017979974097	57.6293194484918	81.5220166270298	62.3155587229507	-0.387597325095853
Cdc20	380.779583322567	379.909045536335	185.902529689534	154.529850015414	380.344314429451	170.216189852474	-1.15993777582644
Cdc23	106.075278926291	103.22158259103	57.116286817464	44.0026823375184	104.64843075866	50.5594845774912	-1.04949701669445
Cdc25a	31.7504236241961	28.1066560388561	15.1943968136202	17.3171846618621	29.9285398315261	16.2557907377411	-0.880568158231407
Cdc25b	23.6775176174758	21.761433212914	11.4415638656779	14.572931354791	22.7194754151949	13.0072476102345	-0.80461381004957
Cdc25c	24.1736179866038	22.1635952230089	31.7617812911218	24.8875386124029	23.1686066048064	28.3246599517623	0.289887355110475
Cdc26	36.6663272819196	37.177643599886	86.5897553354502	96.7112717181587	36.9219854409028	91.6505135268044	1.31166282987256
Cdc27	69.2285515101434	68.4122263839247	159.998829097639	168.629634248296	68.8203889470341	164.314231672968	1.25554949039963
Cdc34	130.654797214909	126.636348512112	73.8667363168164	74.0002098665363	128.64557286351	73.9334730916763	-0.799102217884606
Cdc37	206.648353758617	225.61288766325	58.3062094594945	49.7750772248057	216.130620710934	54.0406433421501	-1.99978672835254
Cdc37l1	37.793828120847	39.0990843147839	32.5855738894506	31.3223394703625	38.4464562178155	31.9539566799066	-0.266856041548591
Cdc40	25.2560187919741	26.8108006729947	23.6153878187591	20.2506968176966	26.0334097324844	21.9330423182279	-0.247258340273462
Cdc42	325.44184214801	317.529249303834	496.746936792271	530.114035386619	321.485545725922	513.430486089445	0.675415087550173
Cdc42bpa	10.1475075503468	13.8075623465923	11.3500313547525	10.0307189844666	11.9775349484695	10.6903751696095	-0.164018538922114
Cdc42bpb	13.0339096980009	13.7181930110156	6.49880827570503	5.86702431166912	13.3760513545083	6.18291629368708	-1.11329291229039
Cdc42bpg	1	1	1	1	1	1	0
Cdc42ep1	1	1	1.28145515295592	1	1	1.14072757647796	0.189954294702259
Cdc42ep2	3.87860288591031	3.30666541633601	3.93589796979319	3.69054755088864	3.59263415112316	3.81322276034091	0.0859687839029386
Cdc42ep3	14.2967106375996	13.8522470143806	23.8899853515354	24.1305032173488	14.0744788259901	24.0102442844421	0.770568581174514
Cdc42ep4	32.4720241611096	28.776926055681	15.0113317917694	13.9105253841187	30.6244751083953	14.460928587944	-1.08252492122273
Cdc42ep5	13.7555102349145	12.8691843230374	7.41413338495926	6.05628316043264	13.312347278976	6.73520827269595	-0.982970510726689
Cdc42se1	34.997626040307	33.6475548446083	24.8053104607896	22.4271735784771	34.3225904424577	23.6162420196334	-0.539379030691638
Cdc42se2	124.972192986715	130.970761287579	87.2304829119281	77.4068691442796	127.971477137147	82.3186760281039	-0.636530607690289
Cdc45	78.2034581880056	75.1149265521734	99.4043068650094	89.7086943139084	76.6591923700895	94.5565005894589	0.302717845325709
Cdc5l	275.922005302317	271.593410817436	676.882918293503	691.551833381902	273.757708059877	684.217375837702	1.32155515556767
Cdc6	87.3136649665392	91.6929383016418	77.6195692647587	73.337803895864	89.5033016340905	75.4786865803113	-0.245871583545824
Cdc7	54.3906404698586	50.7170979397483	37.6198619903489	38.9873228452851	52.5538692048034	38.303592417817	-0.456317278496909
Cdc73	30.8484229530541	24.9340446258851	73.9582688277418	103.997737395554	27.8912337894696	88.978003111648	1.67363696673551
Cdca2	54.4808405369728	57.6432214469386	41.7388249819929	49.2073006785152	56.0620309919557	45.473062830254	-0.302011830844232
Cdca3	123.303491745102	124.044637780389	145.811289904199	140.33543635815	123.674064762746	143.073363131174	0.210212111730515
Cdca4	91.5079680873492	92.3185236506783	77.7111017756841	61.0359787262352	91.9132458690137	69.3735402509596	-0.405887277554059
Cdca5	145.673108389422	132.713463331324	119.99912182323	108.161432068352	139.193285860373	114.080276945791	-0.287040233657374
Cdca7	112.434383657842	119.174008991461	49.8852184543555	54.3172895951302	115.804196324652	52.1012540247429	-1.15229753006561
Cdca7l	28.1875209731854	32.2623301431703	10.8923688001253	7.94887164806783	30.2249255581778	9.42062022409659	-1.68184483562911
Cdca8	186.578838825709	184.994524643663	183.065021850846	151.123190737671	185.786681734686	167.094106294258	-0.152986236810063
Cdcp1	2.30010171141193	2.81513407066444	1	1	2.55761789103819	1	-1.3548007412008
Cdh1	109.638181577302	112.471308823213	79.9078820378943	94.5347949573782	111.054745200257	87.2213384976362	-0.348518003082301
Cdh11	1.57850117449838	1.16180136249644	1.92218272943388	1.79795906325344	1.37015126849741	1.86007089634366	0.441022430992486
Cdh16	1	1	2.379845284061	2.8388827314528	1	2.6093640077569	1.38369821496966
Cdh2	2.07460154362645	2.32360272499287	1.46452017480677	1.4194413657264	2.19910213430966	1.44198077026658	-0.608862684310833
Cdh3	16.326212147669	15.0587330446653	8.3294584942135	5.96165373605088	15.6924725961672	7.14555611513219	-1.13495448852514
Cdh4	1	1	1	1	1	1	0
Cdh9	1	1	1	1	1	1	0
Cdhr1	4.46490332215257	4.33441277546747	1.92218272943388	1.60870021448992	4.39965804881002	1.7654414719619	-1.31736240508183
Cdhr2	1	1	1.1899226420305	1	1	1.09496132101525	0.130879908214519
Cdipt	31.254323255068	30.3855740960606	22.9746602422812	19.1151437251155	30.8199486755643	21.0449019836983	-0.55039366897077
Cdk1	216.299760939836	203.047130430146	365.855446168916	389.778599028469	209.673445684991	377.817022598692	0.849543542651094
Cdk10	12.0868089933019	11.2605362826578	4.39356052442031	5.6777654629056	11.6736726379798	5.03566299366295	-1.21300487616259
Cdk11b	76.8053571477356	77.7513219516846	61.6929123637351	56.8722840534377	77.2783395497101	59.2825982085864	-0.382455417108292
Cdk12	36.9820275168193	37.043589596521	82.1961948110299	98.9823779033209	37.0128085566701	90.5892863571754	1.29131582596817
Cdk13	5.09630379195192	4.5578361144091	7.68873091773553	7.85424222368607	4.82706995318051	7.7714865707108	0.687042857048323
Cdk16	38.0193282886325	38.6075529691123	19.2218272943388	16.7494081155715	38.3134406288724	17.9856177049552	-1.09100687988198
Cdk17	10.4632077852464	9.33909556775981	27.2766882557761	29.1458627095821	9.90115167650312	28.2112754826791	1.51060364360186
Cdk18	13.4398100000148	10.6349509336212	7.59719840681011	6.24554200919616	12.037380466818	6.92137020800313	-0.798391893616569
Cdk19	7.89250587249192	5.80900681248218	16.2927869447253	12.6803428671558	6.85075634248705	14.4865649059406	1.08038036012744
Cdk2	66.0264491275895	60.2349321786614	53.8211164241487	48.071747585934	63.1306906531255	50.9464320050414	-0.309360422478592
Cdk20	12.0868089933019	10.4562122624679	5.03428810089827	4.16369467279744	11.2715106278849	4.59899138684785	-1.293291480118
Cdk2ap1	60.7046451678521	58.8497074772233	444.207275521078	455.451419549411	59.7771763225377	449.829347535244	2.91171113219192
Cdk2ap2	36.0800268456773	35.8817882340245	26.2698306355964	22.6164324272406	35.9809075398509	24.4431315314185	-0.557802448031175
Cdk3-ps	1.3530010067129	1.20648603028476	1	1	1.27974351849883	1	-0.355854699548068
Cdk4	308.66462966477	313.731052541826	209.334852486442	180.079794598489	311.197841103298	194.707323542466	-0.676524902554446
Cdk5	19.4381144631087	21.5826945417607	19.8625548708168	18.2634789056797	20.5104045024347	19.0630168882482	-0.105579488308795
Cdk5r1	1	1	1.1899226420305	1.79795906325344	1	1.49394085264197	0.579123030798306
Cdk5rap1	30.4425226510403	32.3070148109586	24.2561153952371	20.3453262420784	31.3747687309994	22.3007208186577	-0.492514482097694
Cdk5rap2	11.8162087919593	12.7798149874608	10.3431737345728	8.23275992121311	12.2980118897101	9.28796682789296	-0.404990382009118
Cdk5rap3	79.8721594296182	82.5325814050353	35.6061467499896	27.9156801926192	81.2023704173267	31.7609134713044	-1.35426943619473
Cdk6	4.41980328859547	4.0216201009492	2.19678026221015	2.365735609544	4.22071169477234	2.28125793587708	-0.887656708490778
Cdk7	82.578161443044	84.5433914555099	165.216182220389	172.887958345475	83.5607764492769	169.052070282932	1.01656988104509
Cdk8	43.7019325168267	41.4226870397768	62.8828350057656	57.6293194484918	42.5623097783017	60.2560772271287	0.501530308723248
Cdk9	32.1112238926528	35.0774642138347	31.6702487801964	35.48603414316	33.5943440532438	33.5781414616782	-0.000695981361278797
Cdkal1	32.201423959767	28.9109800590459	23.0661927532066	19.9668085445513	30.5562020094065	21.516500648879	-0.50602177112841
Cdkl1	1	1	1.1899226420305	2.365735609544	1	1.77782912578725	0.830116667685146
Cdkl2	6.7199050000074	6.79206950382532	6.13267823200334	8.13813049683136	6.75598725191636	7.13540436441735	0.0788285838829363
Cdkl3	4.73550352349515	4.24504343989082	4.57662554627115	3.87980639965216	4.49027348169299	4.22821597296165	-0.0867542454988617
Cdkl5	1.21770090604161	1.02774735913146	3.02057286053896	3.3120298533616	1.12272413258654	3.16630135695028	1.49579508943244
Cdkn1a	86.2312641611688	82.8900587473419	84.39297507324	65.9567087940867	84.5606614542554	75.1748419336633	-0.169736732558958
Cdkn1b	2.57070191275451	2.0108100504746	6.59034078663046	6.81331855548672	2.29075598161456	6.70182967105859	1.5487312339899
Cdkn1c	22.2794165772058	23.8169279311769	13.2722140841863	16.938666964335	23.0481722541913	15.1054405242607	-0.609584089456793
Cdkn2aip	17.5890130872677	18.8122451388846	33.2263014659286	39.7443582403392	18.2006291130762	36.4853298531339	1.00332817810005
Cdkn2aipnl	47.5354353691799	49.2871885705219	34.1416265751828	33.2149279579977	48.4113119698509	33.6782772665903	-0.523525849853189
Cdkn2b	2.20990164429774	3.17261141297104	3.93589796979319	3.97443582403392	2.69125652863439	3.95516689691355	0.555458659468462
Cdkn2c	1	1	1.00685762017965	1.13555309258112	1	1.07120535638039	0.0992350797443347
Cdkn2d	1	1	1	1	1	1	0
Cdkn3	7.84740583893482	10.0093655845847	20.0456198926676	22.8056912760041	8.92838571175975	21.4256555843359	1.26286808979916
Cdnf	1.39810104027	1.60864804037968	3.02057286053896	3.69054755088864	1.50337454032484	3.3555602057138	1.15834916520518
Cdo1	18.2655135906242	21.1358478638775	19.5879573380405	21.291620485896	19.7006807272508	20.4397889119683	0.0531348165040226
Cdon	2.48050184564032	2.59171073172282	5.21735312274911	4.92073006785152	2.53610628868157	5.06904159530031	0.999097792015074
Cdr2	12.1770090604161	11.4839596215994	22.1508676439524	27.1586447975651	11.8304843410077	24.6547562207587	1.0593568490088
Cdr2l	12.6731094295442	14.4331476956288	7.68873091773553	6.71868913110496	13.5531285625865	7.20371002442024	-0.911813903523562
Cds1	3.69820275168193	4.33441277546747	4.85122307904742	4.92073006785152	4.0163077635747	4.88597657344947	0.282777121344825
Cds2	72.791454161154	71.3167297901658	48.6037633013996	43.6241646399913	72.0540919756599	46.1139639706955	-0.643876678258946
Cdsn	1.98440147651225	1.56396337259136	1	1	1.7741824245518	1	-0.82715435770284
Cdt1	102.241776073938	97.8147377886422	39.9081747634844	38.9873228452851	100.02825693129	39.4477488043848	-1.3423927274697
Cdv3	126.731094295442	119.531486333768	223.064729125256	271.964965673178	123.131290314605	247.514847399217	1.00731764082247
Cdx1	1.3530010067129	1.16180136249644	1	1	1.25740118460467	1	-0.330445027400693
